thetaL, thetaR, a, b
3.221384, 3.424579, 26.000000, 28.000000
3.221384, 3.424579, 26.000000, 28.000000
3.221384, 3.424579, 26.000000, 28.000000
3.221384, 3.424579, 26.000000, 28.000000
3.161627, 3.222089, 26.000000, 27.000000
3.161627, 3.222089, 26.000000, 27.000000
3.161627, 3.222089, 26.000000, 27.000000
2.747590, 3.479279, 25.000000, 26.000000
2.747590, 3.479279, 25.000000, 26.000000
2.993280, 3.725480, 24.000000, 25.000000
2.993280, 3.725480, 24.000000, 25.000000
2.993280, 3.725480, 24.000000, 25.000000
3.167459, 3.393491, 21.000000, 22.000000
3.187763, 3.497688, 19.000000, 20.000000
3.434341, 3.621384, 18.000000, 19.000000
3.752263, 3.942550, 19.000000, 20.000000
3.752263, 3.942550, 19.000000, 20.000000
3.752263, 3.942550, 19.000000, 20.000000
4.123683, 4.063944, 17.000000, 18.000000
4.123683, 4.063944, 17.000000, 18.000000
4.123683, 4.063944, 17.000000, 18.000000
4.123683, 4.063944, 17.000000, 18.000000
4.123683, 4.063944, 17.000000, 18.000000
4.123683, 4.063944, 17.000000, 18.000000
4.123683, 4.063944, 17.000000, 18.000000
4.123683, 4.063944, 17.000000, 18.000000
4.123683, 4.063944, 17.000000, 18.000000
4.123683, 4.063944, 17.000000, 18.000000
4.123683, 4.063944, 17.000000, 18.000000
4.095519, 3.801476, 15.000000, 18.000000
4.851294, 3.350156, 14.000000, 15.000000
4.851294, 3.350156, 14.000000, 15.000000
4.851294, 3.350156, 14.000000, 15.000000
4.851294, 3.350156, 14.000000, 15.000000
4.851294, 3.350156, 14.000000, 15.000000
4.593425, 3.620064, 15.000000, 17.000000
4.593425, 3.620064, 15.000000, 17.000000
4.618565, 3.200276, 16.000000, 18.000000
4.618565, 3.200276, 16.000000, 18.000000
4.618565, 3.200276, 16.000000, 18.000000
4.541899, 2.836693, 17.000000, 18.000000
4.954719, 2.861123, 17.000000, 18.000000
4.954719, 2.861123, 17.000000, 18.000000
4.954719, 2.861123, 17.000000, 18.000000
4.954719, 2.861123, 17.000000, 18.000000
4.954719, 2.861123, 17.000000, 18.000000
4.954719, 2.861123, 17.000000, 18.000000
4.954719, 2.861123, 17.000000, 18.000000
4.954719, 2.861123, 17.000000, 18.000000
4.954719, 2.861123, 17.000000, 18.000000
4.954719, 2.861123, 17.000000, 18.000000
4.838621, 3.022989, 17.000000, 18.000000
4.838621, 3.022989, 17.000000, 18.000000
4.838621, 3.022989, 17.000000, 18.000000
4.838621, 3.022989, 17.000000, 18.000000
4.838621, 3.022989, 17.000000, 18.000000
4.838621, 3.022989, 17.000000, 18.000000
4.838621, 3.022989, 17.000000, 18.000000
4.838621, 3.022989, 17.000000, 18.000000
4.838621, 3.022989, 17.000000, 18.000000
4.838621, 3.022989, 17.000000, 18.000000
4.838621, 3.022989, 17.000000, 18.000000
4.838621, 3.022989, 17.000000, 18.000000
4.838621, 3.022989, 17.000000, 18.000000
4.838621, 3.022989, 17.000000, 18.000000
4.838621, 3.022989, 17.000000, 18.000000
4.838621, 3.022989, 17.000000, 18.000000
5.064252, 3.136453, 17.000000, 18.000000
5.064252, 3.136453, 17.000000, 18.000000
5.064252, 3.136453, 17.000000, 18.000000
5.064252, 3.136453, 17.000000, 18.000000
5.064252, 3.136453, 17.000000, 18.000000
5.064252, 3.136453, 17.000000, 18.000000
5.064252, 3.136453, 17.000000, 18.000000
4.981423, 3.014327, 17.000000, 18.000000
4.981423, 3.014327, 17.000000, 18.000000
4.981423, 3.014327, 17.000000, 18.000000
4.981423, 3.014327, 17.000000, 18.000000
4.981423, 3.014327, 17.000000, 18.000000
4.981423, 3.014327, 17.000000, 18.000000
4.981423, 3.014327, 17.000000, 18.000000
5.020406, 2.538057, 17.000000, 18.000000
5.020406, 2.538057, 17.000000, 18.000000
5.020406, 2.538057, 17.000000, 18.000000
5.020406, 2.538057, 17.000000, 18.000000
5.020406, 2.538057, 17.000000, 18.000000
5.020406, 2.538057, 17.000000, 18.000000
5.020406, 2.538057, 17.000000, 18.000000
5.020406, 2.538057, 17.000000, 18.000000
5.020406, 2.538057, 17.000000, 18.000000
5.020406, 2.538057, 17.000000, 18.000000
5.020406, 2.538057, 17.000000, 18.000000
5.020406, 2.538057, 17.000000, 18.000000
5.020406, 2.538057, 17.000000, 18.000000
5.020406, 2.538057, 17.000000, 18.000000
5.020406, 2.538057, 17.000000, 18.000000
5.020406, 2.538057, 17.000000, 18.000000
5.020406, 2.538057, 17.000000, 18.000000
4.332928, 2.456653, 17.000000, 18.000000
4.332928, 2.456653, 17.000000, 18.000000
4.332928, 2.456653, 17.000000, 18.000000
4.078893, 2.853830, 17.000000, 18.000000
4.078893, 2.853830, 17.000000, 18.000000
4.078893, 2.853830, 17.000000, 18.000000
4.078893, 2.853830, 17.000000, 18.000000
4.078893, 2.853830, 17.000000, 18.000000
4.078893, 2.853830, 17.000000, 18.000000
4.078893, 2.853830, 17.000000, 18.000000
4.078893, 2.853830, 17.000000, 18.000000
4.078893, 2.853830, 17.000000, 18.000000
3.930715, 2.453052, 15.000000, 17.000000
3.930715, 2.453052, 15.000000, 17.000000
3.930715, 2.453052, 15.000000, 17.000000
3.930715, 2.453052, 15.000000, 17.000000
3.930715, 2.453052, 15.000000, 17.000000
3.930715, 2.453052, 15.000000, 17.000000
3.930715, 2.453052, 15.000000, 17.000000
3.930715, 2.453052, 15.000000, 17.000000
3.692831, 2.632791, 15.000000, 16.000000
3.692831, 2.632791, 15.000000, 16.000000
4.396904, 2.940477, 16.000000, 18.000000
4.396904, 2.940477, 16.000000, 18.000000
4.396904, 2.940477, 16.000000, 18.000000
4.396904, 2.940477, 16.000000, 18.000000
3.651172, 2.767003, 17.000000, 18.000000
3.651172, 2.767003, 17.000000, 18.000000
3.651172, 2.767003, 17.000000, 18.000000
3.651172, 2.767003, 17.000000, 18.000000
3.651172, 2.767003, 17.000000, 18.000000
4.026149, 2.665317, 18.000000, 19.000000
4.026149, 2.665317, 18.000000, 19.000000
3.801211, 2.919600, 18.000000, 19.000000
3.801211, 2.919600, 18.000000, 19.000000
3.801211, 2.919600, 18.000000, 19.000000
3.868282, 2.897394, 18.000000, 19.000000
3.868282, 2.897394, 18.000000, 19.000000
3.868282, 2.897394, 18.000000, 19.000000
3.868282, 2.897394, 18.000000, 19.000000
3.868282, 2.897394, 18.000000, 19.000000
3.868282, 2.897394, 18.000000, 19.000000
3.868282, 2.897394, 18.000000, 19.000000
3.868282, 2.897394, 18.000000, 19.000000
3.868282, 2.897394, 18.000000, 19.000000
3.868282, 2.897394, 18.000000, 19.000000
3.868282, 2.897394, 18.000000, 19.000000
3.868282, 2.897394, 18.000000, 19.000000
3.868282, 2.897394, 18.000000, 19.000000
3.868282, 2.897394, 18.000000, 19.000000
4.433148, 2.529727, 18.000000, 19.000000
3.713140, 2.662815, 19.000000, 20.000000
3.713140, 2.662815, 19.000000, 20.000000
3.713140, 2.662815, 19.000000, 20.000000
3.713140, 2.662815, 19.000000, 20.000000
3.713140, 2.662815, 19.000000, 20.000000
3.713140, 2.662815, 19.000000, 20.000000
3.713140, 2.662815, 19.000000, 20.000000
3.713140, 2.662815, 19.000000, 20.000000
3.713140, 2.662815, 19.000000, 20.000000
3.713140, 2.662815, 19.000000, 20.000000
3.713140, 2.662815, 19.000000, 20.000000
3.713140, 2.662815, 19.000000, 20.000000
3.713140, 2.662815, 19.000000, 20.000000
3.713140, 2.662815, 19.000000, 20.000000
3.713140, 2.662815, 19.000000, 20.000000
3.713140, 2.662815, 19.000000, 20.000000
3.713140, 2.662815, 19.000000, 20.000000
3.713140, 2.662815, 19.000000, 20.000000
3.713140, 2.662815, 19.000000, 20.000000
3.713140, 2.662815, 19.000000, 20.000000
3.713140, 2.662815, 19.000000, 20.000000
3.713140, 2.662815, 19.000000, 20.000000
3.713140, 2.662815, 19.000000, 20.000000
3.713140, 2.662815, 19.000000, 20.000000
3.713140, 2.662815, 19.000000, 20.000000
3.713140, 2.662815, 19.000000, 20.000000
3.882003, 2.737492, 19.000000, 20.000000
3.882003, 2.737492, 19.000000, 20.000000
3.882003, 2.737492, 19.000000, 20.000000
3.882003, 2.737492, 19.000000, 20.000000
4.575207, 2.315505, 20.000000, 21.000000
4.575207, 2.315505, 20.000000, 21.000000
4.575207, 2.315505, 20.000000, 21.000000
4.575207, 2.315505, 20.000000, 21.000000
4.575207, 2.315505, 20.000000, 21.000000
3.982745, 2.273166, 23.000000, 24.000000
3.982745, 2.273166, 23.000000, 24.000000
3.982745, 2.273166, 23.000000, 24.000000
4.013288, 2.204211, 22.000000, 23.000000
4.013288, 2.204211, 22.000000, 23.000000
4.013288, 2.204211, 22.000000, 23.000000
4.013288, 2.204211, 22.000000, 23.000000
4.013288, 2.204211, 22.000000, 23.000000
4.013288, 2.204211, 22.000000, 23.000000
4.013288, 2.204211, 22.000000, 23.000000
4.013288, 2.204211, 22.000000, 23.000000
4.013288, 2.204211, 22.000000, 23.000000
4.013288, 2.204211, 22.000000, 23.000000
4.013288, 2.204211, 22.000000, 23.000000
4.013288, 2.204211, 22.000000, 23.000000
4.013288, 2.204211, 22.000000, 23.000000
4.013288, 2.204211, 22.000000, 23.000000
4.013288, 2.204211, 22.000000, 23.000000
4.013288, 2.204211, 22.000000, 23.000000
4.013288, 2.204211, 22.000000, 23.000000
4.013288, 2.204211, 22.000000, 23.000000
4.013288, 2.204211, 22.000000, 23.000000
4.013288, 2.204211, 22.000000, 23.000000
4.013288, 2.204211, 22.000000, 23.000000
3.754342, 2.647145, 22.000000, 23.000000
3.754342, 2.647145, 22.000000, 23.000000
3.754342, 2.647145, 22.000000, 23.000000
3.754342, 2.647145, 22.000000, 23.000000
3.754342, 2.647145, 22.000000, 23.000000
3.754342, 2.647145, 22.000000, 23.000000
3.754342, 2.647145, 22.000000, 23.000000
3.754342, 2.647145, 22.000000, 23.000000
3.754342, 2.647145, 22.000000, 23.000000
3.754342, 2.647145, 22.000000, 23.000000
3.754342, 2.647145, 22.000000, 23.000000
3.761446, 3.102361, 22.000000, 23.000000
3.761446, 3.102361, 22.000000, 23.000000
3.761446, 3.102361, 22.000000, 23.000000
3.761446, 3.102361, 22.000000, 23.000000
3.761446, 3.102361, 22.000000, 23.000000
3.761446, 3.102361, 22.000000, 23.000000
3.761446, 3.102361, 22.000000, 23.000000
3.761446, 3.102361, 22.000000, 23.000000
3.761446, 3.102361, 22.000000, 23.000000
3.761446, 3.102361, 22.000000, 23.000000
3.761446, 3.102361, 22.000000, 23.000000
3.761446, 3.102361, 22.000000, 23.000000
3.761446, 3.102361, 22.000000, 23.000000
3.761446, 3.102361, 22.000000, 23.000000
3.761446, 3.102361, 22.000000, 23.000000
3.337161, 2.729667, 20.000000, 22.000000
3.337161, 2.729667, 20.000000, 22.000000
3.337161, 2.729667, 20.000000, 22.000000
3.337161, 2.729667, 20.000000, 22.000000
3.337161, 2.729667, 20.000000, 22.000000
3.464465, 2.501173, 20.000000, 22.000000
3.464465, 2.501173, 20.000000, 22.000000
3.464465, 2.501173, 20.000000, 22.000000
3.464465, 2.501173, 20.000000, 22.000000
3.464465, 2.501173, 20.000000, 22.000000
3.464465, 2.501173, 20.000000, 22.000000
3.580779, 2.767927, 19.000000, 21.000000
3.240857, 2.796729, 20.000000, 22.000000
3.240857, 2.796729, 20.000000, 22.000000
3.290151, 3.065541, 20.000000, 21.000000
3.290151, 3.065541, 20.000000, 21.000000
3.290151, 3.065541, 20.000000, 21.000000
3.290151, 3.065541, 20.000000, 21.000000
3.290151, 3.065541, 20.000000, 21.000000
3.290151, 3.065541, 20.000000, 21.000000
3.290151, 3.065541, 20.000000, 21.000000
3.032429, 2.651758, 20.000000, 21.000000
2.830462, 2.934165, 19.000000, 21.000000
2.830462, 2.934165, 19.000000, 21.000000
2.841496, 3.018847, 18.000000, 20.000000
2.841496, 3.018847, 18.000000, 20.000000
2.841496, 3.018847, 18.000000, 20.000000
2.841496, 3.018847, 18.000000, 20.000000
2.841496, 3.018847, 18.000000, 20.000000
2.841496, 3.018847, 18.000000, 20.000000
2.841496, 3.018847, 18.000000, 20.000000
2.718337, 2.882267, 18.000000, 19.000000
2.867342, 2.974425, 23.000000, 24.000000
2.867342, 2.974425, 23.000000, 24.000000
2.713454, 3.081995, 23.000000, 24.000000
2.713454, 3.081995, 23.000000, 24.000000
2.713454, 3.081995, 23.000000, 24.000000
2.713454, 3.081995, 23.000000, 24.000000
2.901351, 3.186836, 21.000000, 22.000000
2.901351, 3.186836, 21.000000, 22.000000
2.901351, 3.186836, 21.000000, 22.000000
2.901351, 3.186836, 21.000000, 22.000000
2.901351, 3.186836, 21.000000, 22.000000
2.946371, 3.168018, 21.000000, 23.000000
2.946371, 3.168018, 21.000000, 23.000000
2.946371, 3.168018, 21.000000, 23.000000
2.946371, 3.168018, 21.000000, 23.000000
2.946371, 3.168018, 21.000000, 23.000000
2.723304, 2.813831, 21.000000, 22.000000
2.723304, 2.813831, 21.000000, 22.000000
2.723304, 2.813831, 21.000000, 22.000000
2.723304, 2.813831, 21.000000, 22.000000
2.723304, 2.813831, 21.000000, 22.000000
2.723304, 2.813831, 21.000000, 22.000000
2.723304, 2.813831, 21.000000, 22.000000
2.723304, 2.813831, 21.000000, 22.000000
2.723304, 2.813831, 21.000000, 22.000000
2.723304, 2.813831, 21.000000, 22.000000
2.719595, 3.328139, 19.000000, 21.000000
2.719595, 3.328139, 19.000000, 21.000000
2.719595, 3.328139, 19.000000, 21.000000
2.719595, 3.328139, 19.000000, 21.000000
2.684629, 2.717838, 21.000000, 23.000000
2.684629, 2.717838, 21.000000, 23.000000
2.684629, 2.717838, 21.000000, 23.000000
3.166727, 2.808437, 20.000000, 22.000000
3.166727, 2.808437, 20.000000, 22.000000
3.166727, 2.808437, 20.000000, 22.000000
3.413706, 2.941826, 21.000000, 22.000000
3.413706, 2.941826, 21.000000, 22.000000
3.413706, 2.941826, 21.000000, 22.000000
3.413706, 2.941826, 21.000000, 22.000000
3.413706, 2.941826, 21.000000, 22.000000
3.413706, 2.941826, 21.000000, 22.000000
3.413706, 2.941826, 21.000000, 22.000000
3.413706, 2.941826, 21.000000, 22.000000
3.413706, 2.941826, 21.000000, 22.000000
3.413706, 2.941826, 21.000000, 22.000000
3.413706, 2.941826, 21.000000, 22.000000
3.413706, 2.941826, 21.000000, 22.000000
3.031939, 2.740662, 22.000000, 24.000000
3.031939, 2.740662, 22.000000, 24.000000
3.031939, 2.740662, 22.000000, 24.000000
3.031939, 2.740662, 22.000000, 24.000000
3.031939, 2.740662, 22.000000, 24.000000
3.031939, 2.740662, 22.000000, 24.000000
3.031939, 2.740662, 22.000000, 24.000000
3.031939, 2.740662, 22.000000, 24.000000
3.031939, 2.740662, 22.000000, 24.000000
3.243476, 2.932971, 21.000000, 23.000000
3.210156, 3.230361, 20.000000, 21.000000
3.210156, 3.230361, 20.000000, 21.000000
3.210156, 3.230361, 20.000000, 21.000000
3.210156, 3.230361, 20.000000, 21.000000
3.210156, 3.230361, 20.000000, 21.000000
3.210156, 3.230361, 20.000000, 21.000000
3.210156, 3.230361, 20.000000, 21.000000
3.270106, 3.226996, 20.000000, 21.000000
3.270106, 3.226996, 20.000000, 21.000000
3.495265, 3.539481, 20.000000, 21.000000
3.495265, 3.539481, 20.000000, 21.000000
3.495265, 3.539481, 20.000000, 21.000000
3.495265, 3.539481, 20.000000, 21.000000
3.948288, 3.374387, 19.000000, 20.000000
4.013005, 2.920928, 18.000000, 19.000000
4.013005, 2.920928, 18.000000, 19.000000
4.013005, 2.920928, 18.000000, 19.000000
4.013005, 2.920928, 18.000000, 19.000000
4.013005, 2.920928, 18.000000, 19.000000
4.013005, 2.920928, 18.000000, 19.000000
4.013005, 2.920928, 18.000000, 19.000000
4.013005, 2.920928, 18.000000, 19.000000
4.013005, 2.920928, 18.000000, 19.000000
4.013005, 2.920928, 18.000000, 19.000000
4.013005, 2.920928, 18.000000, 19.000000
4.013005, 2.920928, 18.000000, 19.000000
4.013005, 2.920928, 18.000000, 19.000000
3.733839, 2.836443, 19.000000, 20.000000
3.733839, 2.836443, 19.000000, 20.000000
3.733839, 2.836443, 19.000000, 20.000000
3.130146, 2.761122, 19.000000, 20.000000
3.130146, 2.761122, 19.000000, 20.000000
3.130146, 2.761122, 19.000000, 20.000000
3.115590, 3.095110, 20.000000, 21.000000
3.115590, 3.095110, 20.000000, 21.000000
3.092709, 3.031232, 19.000000, 22.000000
3.110255, 2.735791, 18.000000, 22.000000
3.352780, 3.056342, 17.000000, 21.000000
3.352780, 3.056342, 17.000000, 21.000000
3.411852, 3.301749, 19.000000, 20.000000
3.411852, 3.301749, 19.000000, 20.000000
3.411852, 3.301749, 19.000000, 20.000000
3.411852, 3.301749, 19.000000, 20.000000
3.411852, 3.301749, 19.000000, 20.000000
3.199820, 3.305756, 22.000000, 23.000000
3.199820, 3.305756, 22.000000, 23.000000
3.199820, 3.305756, 22.000000, 23.000000
3.199820, 3.305756, 22.000000, 23.000000
3.199820, 3.305756, 22.000000, 23.000000
3.199820, 3.305756, 22.000000, 23.000000
3.199820, 3.305756, 22.000000, 23.000000
3.199820, 3.305756, 22.000000, 23.000000
3.199820, 3.305756, 22.000000, 23.000000
3.199820, 3.305756, 22.000000, 23.000000
3.199820, 3.305756, 22.000000, 23.000000
3.199820, 3.305756, 22.000000, 23.000000
3.199820, 3.305756, 22.000000, 23.000000
3.199820, 3.305756, 22.000000, 23.000000
3.199820, 3.305756, 22.000000, 23.000000
3.199820, 3.305756, 22.000000, 23.000000
3.732802, 3.184899, 21.000000, 22.000000
3.732802, 3.184899, 21.000000, 22.000000
3.925990, 3.093866, 18.000000, 20.000000
3.925990, 3.093866, 18.000000, 20.000000
3.925990, 3.093866, 18.000000, 20.000000
3.925990, 3.093866, 18.000000, 20.000000
3.925990, 3.093866, 18.000000, 20.000000
3.909826, 2.850669, 21.000000, 23.000000
3.909826, 2.850669, 21.000000, 23.000000
3.909826, 2.850669, 21.000000, 23.000000
3.909826, 2.850669, 21.000000, 23.000000
3.909826, 2.850669, 21.000000, 23.000000
3.909826, 2.850669, 21.000000, 23.000000
3.909826, 2.850669, 21.000000, 23.000000
3.877725, 2.866304, 18.000000, 20.000000
3.877725, 2.866304, 18.000000, 20.000000
3.877725, 2.866304, 18.000000, 20.000000
3.596230, 2.388477, 19.000000, 20.000000
3.536624, 2.907603, 21.000000, 22.000000
3.536624, 2.907603, 21.000000, 22.000000
3.536624, 2.907603, 21.000000, 22.000000
3.325072, 2.907093, 19.000000, 20.000000
3.325072, 2.907093, 19.000000, 20.000000
3.325072, 2.907093, 19.000000, 20.000000
3.325072, 2.907093, 19.000000, 20.000000
3.325072, 2.907093, 19.000000, 20.000000
3.325072, 2.907093, 19.000000, 20.000000
3.325072, 2.907093, 19.000000, 20.000000
3.325072, 2.907093, 19.000000, 20.000000
3.502790, 2.903319, 18.000000, 20.000000
3.502790, 2.903319, 18.000000, 20.000000
3.502790, 2.903319, 18.000000, 20.000000
3.704467, 2.841965, 16.000000, 18.000000
3.704467, 2.841965, 16.000000, 18.000000
3.704467, 2.841965, 16.000000, 18.000000
3.704467, 2.841965, 16.000000, 18.000000
3.704467, 2.841965, 16.000000, 18.000000
3.704467, 2.841965, 16.000000, 18.000000
3.704467, 2.841965, 16.000000, 18.000000
3.704467, 2.841965, 16.000000, 18.000000
3.704467, 2.841965, 16.000000, 18.000000
3.704467, 2.841965, 16.000000, 18.000000
3.761814, 2.632954, 16.000000, 17.000000
3.761814, 2.632954, 16.000000, 17.000000
3.510032, 2.726599, 17.000000, 18.000000
3.510032, 2.726599, 17.000000, 18.000000
3.510032, 2.726599, 17.000000, 18.000000
3.510032, 2.726599, 17.000000, 18.000000
3.510032, 2.726599, 17.000000, 18.000000
3.510032, 2.726599, 17.000000, 18.000000
3.510032, 2.726599, 17.000000, 18.000000
3.510032, 2.726599, 17.000000, 18.000000
3.510032, 2.726599, 17.000000, 18.000000
3.510032, 2.726599, 17.000000, 18.000000
3.510032, 2.726599, 17.000000, 18.000000
3.510032, 2.726599, 17.000000, 18.000000
3.510032, 2.726599, 17.000000, 18.000000
3.510032, 2.726599, 17.000000, 18.000000
3.510032, 2.726599, 17.000000, 18.000000
3.510032, 2.726599, 17.000000, 18.000000
3.510032, 2.726599, 17.000000, 18.000000
3.510032, 2.726599, 17.000000, 18.000000
3.510032, 2.726599, 17.000000, 18.000000
3.956488, 3.056758, 19.000000, 20.000000
3.956488, 3.056758, 19.000000, 20.000000
3.851045, 3.245571, 17.000000, 18.000000
3.851045, 3.245571, 17.000000, 18.000000
3.851045, 3.245571, 17.000000, 18.000000
3.625794, 3.185128, 15.000000, 18.000000
3.625794, 3.185128, 15.000000, 18.000000
3.625794, 3.185128, 15.000000, 18.000000
3.625794, 3.185128, 15.000000, 18.000000
3.392561, 2.500184, 14.000000, 16.000000
3.392561, 2.500184, 14.000000, 16.000000
3.392561, 2.500184, 14.000000, 16.000000
3.392561, 2.500184, 14.000000, 16.000000
3.539092, 2.394835, 15.000000, 17.000000
3.539092, 2.394835, 15.000000, 17.000000
3.467363, 2.536400, 15.000000, 18.000000
3.170400, 2.550278, 13.000000, 15.000000
3.170400, 2.550278, 13.000000, 15.000000
3.170400, 2.550278, 13.000000, 15.000000
3.170400, 2.550278, 13.000000, 15.000000
3.170400, 2.550278, 13.000000, 15.000000
3.170400, 2.550278, 13.000000, 15.000000
3.170400, 2.550278, 13.000000, 15.000000
3.170400, 2.550278, 13.000000, 15.000000
3.170400, 2.550278, 13.000000, 15.000000
3.170400, 2.550278, 13.000000, 15.000000
3.170400, 2.550278, 13.000000, 15.000000
3.170400, 2.550278, 13.000000, 15.000000
3.093636, 2.694250, 10.000000, 11.000000
3.093636, 2.694250, 10.000000, 11.000000
3.093636, 2.694250, 10.000000, 11.000000
3.607757, 2.876883, 13.000000, 14.000000
3.607757, 2.876883, 13.000000, 14.000000
3.607757, 2.876883, 13.000000, 14.000000
3.607757, 2.876883, 13.000000, 14.000000
3.607757, 2.876883, 13.000000, 14.000000
3.607757, 2.876883, 13.000000, 14.000000
3.607757, 2.876883, 13.000000, 14.000000
3.733858, 3.260193, 10.000000, 12.000000
3.733858, 3.260193, 10.000000, 12.000000
3.733858, 3.260193, 10.000000, 12.000000
3.695024, 3.608203, 13.000000, 15.000000
3.695024, 3.608203, 13.000000, 15.000000
